"","date","aal","amgn","bhp","bidu","biib","BRK-B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"2054","2018-05-18",43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152,43.3800010681152
"2055","2018-05-21",44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969,44.2799987792969
"2056","2018-05-22",42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152,42.8800010681152
"2057","2018-05-23",42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605,42.7999992370605
"2058","2018-05-24",43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291,43.560001373291
"2059","2018-05-25",44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121,44.9099998474121
"2060","2018-05-29",43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879,43.5900001525879
"2061","2018-05-30",43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605,43.2999992370605
"2062","2018-05-31",43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273
"2063","2018-06-01",44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
