"","multi_tda_data.date","aal","amgn","bhp","bidu","biib","BRK.B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"14",2010-06-02,0.364837058849604,0.291965770033375,0.122414217879985,0.0730790005682202,0.052956908924279,0.0831950347354326,0,0.0862444658966634,0.105530980742075,0,0.0129156338909898,0.0564742659196529,0.0250291338009973,0.266404399276454,0.212101473406543,0.0737873926199443,0.0144048388183439,0.129398606775136,0.0813154173402306,0.232160528426999,0.0450485639302913,0.0745384263318399,0.0370629882482879,0.216879324349153,0.0867162504189277,0.112807869618775
"15",2010-06-03,0.176958202435175,0.278554278264358,0.122414217879985,0.0730106940572738,0.0898341253241753,0.0831950347354326,0.00272854433184678,0.0948065561960837,0,0,0.0129156338909898,0.215555888654947,0.0250291338009973,0.326140704990858,0.0571914043602895,0.0737873926199443,0.0402119141187241,0.129398606775136,0.0819133434872755,0.238434341876958,0.127447136990788,0.0745384263318399,0.0423566783354273,0.186750149435925,0.0867162504189277,0.11164563560838
"16",2010-06-04,0.179566400401806,0.149406186675823,0.130940810519404,0.0531682082984612,0.253312927771566,0.0831950347354326,0.0247536997247109,0.0948065561960837,0.0750428347314184,0.120746355783134,0,0.215555888654947,0.0462432247880184,0.161555398400583,0.0173648097911091,0.0737873926199443,0.0402119141187241,0.183526558463004,0.0149456577483704,0.245301918029605,0.15736964279288,0.0745384263318399,0.0423566783354273,0.2572585862976,0.0536322282630102,0.103193532601316
"17",2010-06-07,0.179566400401806,0.154087175882025,0.130940810519404,0.12634422947757,0.260551691807092,0.0830512202175297,0.0812781598234737,0.0948854615312974,0.0750428347314184,0.120746355783134,0,0.231742105490104,0.099803691710898,0.121357179872047,0.210821727098687,0.0737873926199443,0.0450413510878768,0.0407200581867903,0.0506560952252369,0.245301918029605,0.15736964279288,0.0462549369796045,0.0423566783354273,0.2572585862976,0.32456127078797,0.0953079093741193
"18",2010-06-08,0.179566400401806,0.154087175882025,0.130940810519404,0.181976170122792,0.260551691807092,0.0484609615331656,0.110818277021829,0.0948854615312974,0.101052309883123,0.120746355783134,0,0.231742105490104,0.099803691710898,0.153832591137305,0.21028459646562,0.0737873926199443,0.0450413510878768,0.195700611766114,0.0506560952252369,0.255810051041181,0.15736964279288,0.0473317187536476,0.0578069795975141,0.2572585862976,0.371914617773804,0.0953079093741193
"19",2010-06-09,0.179641787873628,0.154087175882025,0.128973839926213,0.145200629555072,0.260551691807092,0.0316921545681431,0.110818277021829,0.0422430751869736,0.101052309883123,0.0457553666280965,0,0.100818405264243,0.099803691710898,0.132887186900726,0.0441159982925871,0.0737873926199443,0.0450413510878768,0.185657790629637,0.137496808498908,0.29072788420185,0.127766202265803,0.0340086997559527,0.0578069795975141,0.2572585862976,0.351429905262694,0
"20",2010-06-10,0.190087339177504,0.154762813796829,0.158399271905618,0.144659299302798,0.291540175325718,0.0336958689009957,0.1110981781102,0.0153069331118623,0.101052309883123,0.0457553666280965,0.0294203132192184,0.262422583888567,0.0998454454100854,0.0759404112058546,0.0442925305195889,0.117026555430894,0.0450413514542813,0.184055203579502,0.138030120300286,0.160747554106871,0.196232809483188,0.0792875385741554,0.0578069795975141,0.618715579146917,0.0279155567396728,0.0501279559813385
"21",2010-06-11,0.209732866879788,0.154762813796829,0.161805297836058,0.144659299302798,0.432188464807419,0.0280700211496688,0.117160047341397,0.0153069331118623,0.121509544093994,0.019631439023459,0.0592123237434922,0.099300596455631,0.126758640812702,0.0759404112058546,0.0646804054148476,0.134700681821216,0.0209372150267115,0.18437332054523,0.168862296256666,0.197690083889646,0.207428017892389,0.0779916353056643,0.0578069795975141,0.618715579146917,0.0568377072929445,0.0587655695406094
"22",2010-06-14,0.210895729489159,0.154762813796829,0.16131425694948,0.111976341370498,0.313472989118113,0.0423658819529145,0.138774573458539,0.0512666326410277,0.144130542173368,0.0373231278164579,0.130069400265038,0.046317219264623,0.116594856151737,0.114777064760322,0.0613961966616567,0.129546916129446,0.0617728213557179,0.201567997310142,0.138896305982898,0.197690083889646,0.214191405743038,0.0779916353056643,0.0773489127644676,0.563769768127813,0.178805864889467,0.0529217273711152
"23",2010-06-15,0.124810910939385,0.154762813796829,0.130671727307395,0.0113930373525763,0.357681959375145,0.0423417607791414,0.230322144536483,0.252421605406903,0.135254503720692,0.0197079820333439,0.127562535318607,0.0326145261968883,0.0995962981540488,0.102816415860026,0.0745891478176381,0.180179404695487,0.0705081162318402,0.0794179096646336,0.0661179322841947,0.197482091216238,0.430237283332837,0.0189018374337827,0.288550434894926,0.326604114959359,0.191770664112797,0.0487626753408164
"24",2010-06-16,0.17256225960913,0.154762813796829,0.125831550821246,0.0126966943569428,0.310826377947314,0.0409124697433089,0.229483617942699,0.267355851871663,0.19194224791197,0.0197079820333439,0.100408580056687,0.082517281598686,0.10412796234685,0.104388819701656,0.134211740057225,0.147270768108036,0.0641622769720465,0.0794179096646336,0.0588041424677572,0.257891880192207,0.430640402639194,0.115839907863189,0.125810817005923,0.515819587300835,0.191770664112797,0.105201718487414
"25",2010-06-17,0.00988347977532529,0.154762813796829,0.0658594599256706,0.0130373757588036,0.310826377947314,0.0409124697433089,0.229483617942699,0.217825991461214,0.132035678518717,0,0.0416621743088097,0.0531477454835522,0.0946975499693383,0.214249732826118,0.135862569256267,0.0926309097826501,0.0641622769720465,0.104160976126505,0.0457178985093488,0.182497924764805,0.388383868375673,0.134398668462582,0.0866812548066728,0.0961929717820415,0.191770664112797,0.105201718487414
"26",2010-06-18,0.00426443724039834,0.297960641698727,0.0592864025158539,0.0970290871240438,0.338458802165089,0.00230551712986582,0.178261231539073,0.0330737389670585,0.0642432159814469,0,0.00699419270792596,0.380942337959076,0.0377555772489656,0.100814767960671,0.12744033210695,0.126309980398905,0.0493522099067714,0.0442021123223553,0.0200906696283411,0.0538867925587599,0.387355012138977,0.131187203884381,0.0611342248229822,0.0962927867915498,0.105421522878715,0.104646413239138
"27",2010-06-21,0.0856778202402137,0.433000125649103,0.0860004265881966,0.091227314665821,0.104294768853362,0,0.0145254770188951,0.0474194702585285,0.0502249912026612,0.0073840641278044,0.00699419270792596,0.380942337959076,0.069285122622301,0.0983374589864934,0.128110788070487,0.0984319940579957,0.0492482485744194,0.0388132992181421,0.0907112648324718,0.130918706449722,0.38881716907184,0.0871114721742643,0.145598983773695,0.0963683294915756,0.0754429885203684,0.16892319602338
"28",2010-06-22,0.0855716276351985,0.433091853462472,0.0842006899920234,0.091227314665821,0.123179588932177,0.00118822215226715,0.0145254770188951,0.0330737389670585,0.0809459544725109,0.080320418712229,0.00699419270792596,0.380942337959076,0.0698378460756457,0.0663228042007882,0.158068420478589,0.0984504924496094,0.0492482485744194,0.0475009102942129,0.0927489765805611,0.1227868017918,0.351434429423333,0.0903620971632474,0.235880879247749,0.102140087310483,0.0900275394463013,0.127847253822749
"29",2010-06-23,0.0295820147819082,0.363454659811249,0.0314900603010299,0.0443748268203193,0.132610855643743,0.00906820704734554,0.0145254770188951,0.0330737389670585,0.135136255772053,0.0955592350917098,0.00699419270792596,0.347936240947794,0.0683875083676915,0.0650806716425195,0.191802359476392,0.097459599876334,0.0492482485744194,0.0459971165353442,0.0530038255894353,0.1227868017918,0.097989907117038,0.0231212106756191,0.135171970575526,0.144736899660131,0.072838812820702,0.101746085142228
"30",2010-06-24,0.0295820147819082,0.391876571407075,0.0314900603010299,0.0264684258371551,0.119284895864881,0.012726957791555,0.0145254770188951,0.0330737389670585,0.135136255772053,0.0297851750291814,0.00699419270792596,0.16921167349342,0.0686445965577527,0.0635650027373833,0.190859906112315,0.097459599876334,0.0492482485744194,0.0671311087653706,0.0529600804671292,0.1227868017918,0.0985313208961414,0.0425797632604579,0.135171970575526,0.357290698481537,0.0337090228230258,0.248917612100831
"31",2010-06-25,0.0295820147819082,0.380630761685707,0.0314900603010299,0.0633142251804753,0.118410148278081,0.012726957791555,0.0145254770188951,0.0698894890120694,0.134969384876544,0.0187934215472621,0,0.192723840078611,0.0752373631328671,0.0701719330426493,0.190859906112315,0.0760791312413154,0.0492482485744194,0.0479323723467203,0.0943744400106421,0.122785047943819,0.0978103268440826,0.0380137574904358,0.0313338187431254,0.357290698481537,0.0327258793293267,0.248917612100831
"32",2010-06-28,0.0295820147819082,0.37570758335289,0.0949194489589189,0.0633923227031687,0.118410148278081,0.0139498734006896,0.0169214409204715,0.0724278669390626,0.134969384876544,0.0187934215472621,0,0.188529056041085,0.0847878879120525,0.0471218199124437,0.166119140318332,0.0385376669019077,0.0507122762342239,0.0488730511244328,0.0943744400106421,0.122785047943819,0.0978103268440826,0.0380137574904358,0.0313338187431254,0.357290698481537,0.0327258793293267,0.227067432989864
"33",2010-06-29,0.0295820147819082,0.37570758335289,0.0954620569138696,0.0714015225796996,0.118410148278081,0.0139498734006896,0.0169214409204715,0.0724278669390626,0.0752693452016321,0.0392956517133342,0,0.188312721124402,0.226012719408219,0.053378132904259,0.166119140318332,0.0208857202643946,0.0308992811435626,0.0478472107370984,0.104496589861937,0.10083561751893,0.0978103268440826,0.0380137574904358,0.0313338187431254,0.357290698481537,0.0327258793293267,0.227067432989864
"34",2010-06-30,0.0295820147819082,0.366592661673015,0.0959121715996556,0.0842223998906275,0.0805273791432514,0.0139498734006896,0.0117401676646015,0.0729041271795503,0.0752693452016321,0.0392956517133342,0.000154701445166993,0.193580859352956,0.127716122435933,0.0399114969921104,0.166119140318332,0.0208857202643946,0.0255137578928901,0.048279280482136,0.278345156841003,0.10083561751893,0.0978103268440826,0.0358760150622241,0.0293025998358301,0.201015537777965,0.0327258793293267,0.229925154266962
"35",2010-07-01,0.106462454682027,0.368236984535559,0.095372124551145,0.0842223998906275,0.0805273791432514,0.0139498734006896,0.164016553171683,0.0796512568991614,0.0970012876548409,0.0392956517133342,0.00661169201127742,0.193580859352956,0.128757797710884,0.0344631040944229,0.035162872836175,0.0231980608589837,0.0255137578928901,0.0278592144361187,0.267277782240489,0.10083561751893,0.0978103268440826,0.056038047244728,0.0528158171645372,0.201015537777965,0.140572492478129,0.327058862387707
"36",2010-07-02,0.106462454682027,0.310269913689634,0.0949194489589189,0.0731174571834114,0.0807781105735045,0.0197879039982871,0.0838054658896779,0.0342729160044807,0.0779150405432816,0.0472457362207467,0.00661169201127742,0.266040150197563,0.128757797710884,0.164438097522216,0.0503682906141601,0.0122591819418831,0.0916724819035345,0.124126202765348,0.267277782240489,0.10083561751893,0.0978103268440826,0.056038047244728,0.0490604865693107,0.166274653739106,0.375654577402314,0.327058862387707
"37",2010-07-06,0.0295820147819082,0.636474778479024,0.100158906865966,0.0731174571834114,0.177210435603976,0.00222253472641585,0.0838054658896779,0.0563562548014709,0.0723469868861658,0.0662496905489939,0.000154701445166993,0.266040150197563,0.137614606204262,0.174094471739151,0.069430917751088,0,0.0916724819035345,0.134097899064238,0.0911249428741314,0.0874309300496413,0.0993420809805716,0.0546949037595091,0.0163432102490259,0.10263158892854,0.218004623982344,0.10368797874109
"38",2010-07-07,0.0295820147819082,0.361934701884435,0.100158906865966,0.0731174571834114,0.178229240796057,0.00225594104401191,0.0907181018053379,0.0563562548014709,0.102979226875544,0.0662496905489939,0.000154701445166993,0.266040150197563,0.0743707719204129,0.172948560606654,0.069430917751088,0,0.0884191994163848,0.136382102161329,0.104260543071648,0.066154890008778,0.0987063497230158,0.0500057586960698,0.0164284820660168,0.10263158892854,0.218004623982344,0.200618526793054
"39",2010-07-08,0.0295820147819082,0.13071321348193,0.100158906865966,0.0731174571834114,0.0298865247404508,0.0491539817692135,0.083233306237902,0.0697811807730429,0.102979226875544,0.0662496905489939,0.000154701445166993,0.046002059699848,0.0725139898945179,0.124985777149202,0.0706874092247057,0.00857632879492254,0.0880541253706017,0.136382102161329,0.106816951947862,0.0591243062952876,0.0987063497230158,0.0500057586960698,0.0163432102490259,0.140253560471718,0.218004623982344,0.0548876631177924
"40",2010-07-09,0.0295820147819082,0.699502319850997,0.0435582182380231,0.0375613101279315,0.0298865247404508,0.0578773331681848,0.083233306237902,0.101312263718291,0.110024113406863,0.0662496905489939,0.000154701445166993,0.148709126144708,0.0354888426088938,0.0629251496526775,0.0993069303188867,0.0109815849211781,0.167351035116661,0.136382102161329,0.0940500036030845,0.0377601399787583,0.0987063497230158,0.0717439278953099,0.0163432102490259,0.145215238870617,0.215534296342381,0.0511816633550693
"41",2010-07-12,0.0295820147819082,0.699502319850997,0.0435582182380231,0.0182211071310666,0.0299178050241608,0.0616200253670351,0.083233306237902,0.0591605978589024,0.103451304966576,0.0584204700390685,0.000154701445166993,0.135548626599458,0.112932316975905,0.0249195790254502,0.0728870151784644,0.0109815849211781,0.179490611020821,0.135112872496105,0.0656414255433658,0.0377601399787583,0.0978103268440826,0.0854121447686451,0.0163432102490259,0.234374925267304,0.215534296342381,0.0511816633550693
"42",2010-07-13,0.0295820147819082,0.336607312869164,0.0425305617456827,0,0.0407098839014681,0.0393619020349384,0.015755115639645,0.0455369887114374,0.01499594024644,0.0584204700390685,0.000154701445166993,0.138940307003752,0.112058803491946,0.0249195790254502,0.0715492276575669,0.0109815849211781,0.167351035116661,0.132849315555692,0.0532770478803023,0.0187820909129781,0,0.0819048749812753,0.149194155724147,0.234744482040783,0.216346027747816,0.0332920546529494
"43",2010-07-14,0.0295820147819082,0.241075414435123,0.0383589010089595,0.0131194960224009,0.00699897072360471,0.0393619020349384,0.012273693908992,0.0213839494218237,0.00208810761239903,0.0598920937719401,0.000569873323874484,0.138940307003752,0.0310682482005529,0.0269786574103992,0.0715492276575669,0.0132300425776481,0.0884357519409996,0.0991476396799716,0.0528205880778442,0.0580678443345485,0,0.0856311031976839,0.224837745022377,0.281872708794607,0.216346027747816,0.0220001550621858
"44",2010-07-15,0.0295820147819082,0.241075414435123,0.0383589010089595,0.0183060022571779,0.00699897072360471,0.0329236373772943,0.012273693908992,0,0.00208810761239903,0.0600892517655651,0.00676521163169048,0.138940307003752,0.0385307283339593,0.027011852939262,0.0564975967165648,0.0132300425776481,0.0884094520164541,0.089426283465811,0.0522656297114758,0.0234968108091061,0,0.0682034933753087,0.224837745022377,0.259656324689023,0.2155449072796,0.0220001550621858
"45",2010-07-16,0.0745139810997372,0.24041447394012,0.0211968628762972,0.0202571874382346,0.00686402904916306,0.00272159921517139,0.012273693908992,0,0.00208810761239903,0.129427470630569,0.0260889107134914,0.138940307003752,0.0985417495385302,0.027011852939262,0.06379555599852,0.0550319146055591,0.0884058499625727,0.0334772808525408,0.0522656297114758,0.052819892570312,0,0.0829623225434832,0.123748944859794,0.205604131982854,0.2155449072796,0.00671233847732925
"46",2010-07-19,0.121043471566892,0.172767174241248,0.0908909182305842,0.0508215371343854,0.0293466470367802,0.0509427321032488,0.0162206069802388,0.0208892544726867,0.00701707640172759,0.140792324715505,0.0248665542569113,0.138940307003752,0.103462699991893,0.027011852939262,0.0562719166480114,0.00741207627564878,0.0334677099400644,0.0335987692395688,0.211646624419133,0.0523212346121063,0,0.0345134811715269,0.00276440492720588,0.127933507379358,0.215534296342381,0
"47",2010-07-20,0.286102587139525,0.172767174241248,0.0421810783479409,0.0498537056383502,0.0286492815993179,0.0566597729725003,0.0162206069802388,0.0297992268708109,0.0066991915800881,0.0924335544587243,0.0290063520961636,0.138940307003752,0.111302286785828,0.027011852939262,0.0804116538786945,0.00737826668163572,0.0783446514946896,0.0319026392534686,0.211646624419133,0.0523212346121063,0.0240806797525541,0.0345134811715269,0,0.12524929297991,0.215534296342381,0
"48",2010-07-21,0.202111636306044,0.172775668958578,0.0899262645622465,0.0255086181581431,0.0286492815993179,0.144758143206438,0.0170776972511822,0.138054900577889,0,0.147556745846836,0.028876248508038,0.14130169932529,0.107212880484798,0.03394205676934,0.080478009279714,0.00737826668163572,0.131721476439787,0.0452723910974253,0.0689684186190505,0.0566772563021878,0.149902308633172,0.0476334324127966,0,0.126826700740172,0.215534296342381,0
"49",2010-07-22,0.331559940949191,0.242186310150231,0.0899262645622465,0.0258250575208568,0.134306498180408,0.138994064892485,0.0170776972511822,0.189654791354549,0,0.156287843959817,0.028876248508038,0.13193143001021,0.123707933185327,0.0323295635737798,0.0829884495308458,0.00737826668163572,0.0743790307968929,0.0452723910974253,0.0467989010451292,0.198602958695551,0.194125352994551,0.0691787863581651,0,0.126826700740172,0.216468834134193,0
"50",2010-07-23,0.23843438931273,0.0769438288317792,0.0899262645622465,0.0159345166505578,0.140805941068502,0.257295340553644,0.0170776972511822,0.196920938057528,0,0.137170224476876,0.028876248508038,0.124058784003263,0.0463746559894513,0.0323295635737798,0.154937066066226,0.00737826668163572,0.075092987396712,0.046243305202067,0.0467989010451292,0.195068514203329,0.149128365836451,0.0466134904346215,0.0028173962365335,0.210390701720927,0.216468834134193,0
"51",2010-07-26,0.23843438931273,0.15577062796486,0.0401902388376921,0,0.142083867161485,0.297946819323911,0.0118745181473359,0.196920938057528,0,0.101393661778639,0.028876248508038,0.118438380301807,0.07058513613714,0.0329709793865126,0.0606654232005635,0.00737826668163572,0.221111029205356,0.0871953981344673,0.0467989010451292,0.210120094618723,0.149128365836451,0.0477981752017091,0.201626575980197,0.325903282074935,0.136668241735959,0
"52",2010-07-27,0.175823548378529,0.0881808875706589,0.0401903202392447,0,0.137882596272838,0.023827121127819,0.0201301232573541,0.196920938057528,0.00768726610736423,0.0973234575181816,0.0316429105441299,0.11843257677312,0.0281082096945917,0.00647184678702806,0.0379775929427783,0.00737826668163572,0.221080247858544,0.0720985782254009,0.0467989010451292,0.264671288152646,0.149128365836451,0.0548833554516751,0.223002245290396,0.0756792647163835,0.0672766730364019,0.0617028841378684
"53",2010-07-28,0.153266442269174,0.0839571202649177,0.0386126012702662,0,0.14300170471822,0.0228387361015151,0.0171101529426398,0.0531088021218201,0.00768726610736423,0.0720305819967889,0.0182727135740615,0.0734003489191432,0.100668573961016,0.00647184678702806,0.0564025725249439,0.00737826668163572,0.221080247858544,0.0671947296479926,0,0.264577012889389,0.144507913471893,0.0957482218109527,0.226698558224995,0.147879318954694,0.0672766730364019,0.0617028841378684
"54",2010-07-29,0.107124714524365,0.0367496722358154,0.0462817466067954,0,0.133296267282788,0.0261564720788149,0.0254853829880122,0.0531088021218201,0,0.0687617821030476,0.0141733556827517,0.092218545116777,0.443259883720311,0.00647184678702806,0.0564025725249439,0.00737826668163572,0.221080247858544,0.0214004155424884,0.0314793064050848,0.190276919774861,0.15015093675684,0.0466134904346215,0.226698558224995,0.109443914648742,0.0672766730364019,0.0617028841378684
"55",2010-07-30,0.0775013948776679,0.0451248369402494,0.0381376567073007,0,0.13274298678677,0.0261564720788149,0.0313954982034247,0.119591426484369,0.0154164472872463,0.0687966890549679,0.0141733556827517,0.166356508240947,0.351820391225429,0.00647184678702806,0.114323464502831,0.0210426589913876,0.216391925124788,0.039340456018851,0.0292246599122485,0.190276919774861,0.00119484613198929,0.000972436765853525,0.226819267753146,0.109690561503372,0.155511381404567,0.00665334520398806
"56",2010-08-02,0.0750499849091845,0.0451248369402494,0.0551281266359606,0,0.0201266583508419,0.0127732988758845,0.0385035647434915,0.12200655477397,0.0110409038549514,0.0579534265247736,0.0141733556827517,0.167927628397462,0.355657380549836,0.00647184678702806,0.135503383783294,0.00483986491278734,0.206324525943983,0.0412222929623574,0.0327593057062828,0.190239856095997,0.131546886749222,0.000972436765853525,0.24974938050032,0.122886201251954,0.155144979801893,0.00666792365957998
"57",2010-08-03,0.0436905696610421,0.0367097142546901,0.0713348065684549,0,0.0619358204869678,0.0634733268945028,0.0335544812218296,0.12200655477397,0.0110409038549514,0.0324488936109629,0,0.159106262788394,0.354065653758728,0,0.0739761028587801,0.00483986491278734,0.166242622838857,0.0412222929623574,0.0446067414826424,0.206284992516957,0.0119596650999277,0.000972436765853525,0.30637093323578,0.18491203284396,0.155144979801893,0.000440685291966414
"58",2010-08-04,0.0436905696610421,0.0390076586816056,0.0713348065684549,0.00262949810073735,0.0628140644069793,0.0843222376477344,0.0267709299809077,0.124348980538552,0.0110409038549514,0.0411752598455063,0,0.167657484053699,0.354193184805768,0,0.107461045338639,0.1796207600598,0.193330906533748,0.0572414007649073,0.0327715127605286,0.168532740766331,0.0119596650999277,0.000972436765853525,0.349134150105871,0.0185444368367974,0.0036965706435793,0.000440685291966414
"59",2010-08-05,0.0427312480888779,0.0194035504516833,0.0284574588742843,0,0.0739359061105777,0.13157459251198,0.0370289254723877,0.124348980538552,0.0110409038549514,0.029896808279358,0,0.150785555791442,0.353591457579084,0.000416975205261992,0.114435895145406,0.00483986491278734,0.0999026005022748,0.0412222929623574,0.0327715127605286,0.184694955911451,0.0119596650999277,0.000972436765853525,0.354432661841788,0.0185444368367974,0.029483008319864,0.000440685291966414
"60",2010-08-06,0.0445709766650174,0.0138763372252188,0.0235557840294612,0,0.0729886145368826,0.00512562128716593,0.0370289254723877,0.0843999861679174,0.0110409038549514,0.0370657615755475,0,0.150341676444124,0.353409386280583,0.0225324856714526,0.114487964556945,0.0853878684626299,0.0986936990201644,0.055043040139001,0.0392549384705941,0.114231634426926,0.012227700175503,0.0509013310077093,0.352705065321283,0.0101640865432496,0.0691825247611899,0.000440685291966414
"61",2010-08-09,0.0311673303817674,0.0703482794608845,0.0235557840294612,0.017815337456831,0.0818296989130661,0.0349262637101874,0.0370289254723877,0.104327377065443,0,0.0372099754861393,0,0.148937229987556,0.352223262210473,0.0225324856714526,0.124441055690882,0.224809542544122,0.157190762601957,0.0526694624057093,0.0380736333583979,0.114479738021302,0.013067594207757,0.0114777006189497,0.178257189896188,0.0524804977304104,0.0689040103752783,0.00433509789550193
