"","date","aal","amgn","bhp","bidu","biib","BRK-B","cmcsa","cmg","cop","cost","crm","ebay","gild","gld","gsk","KO","mrk","nke","orcl","pep","qcom","tm","TSM","uso","v","xlf"
"2829","2020-08-05",9.56418971527771e-05,0.000142653849841141,0.00012005062487681,5.27650556268808e-05,9.26254762164155e-05,1.21983550396159e-05,5.57250708652261e-05,2.19766664312244e-05,0.000110266062484496,9.51203815640148e-05,0.000148408942363268,0.000114499256420467,2.21104350588842e-05,0.000210110352935798,0.000236908860375657,1.61240036701968e-06,4.79299864339776e-05,0.000409969472142773,2.88234079047766e-05,8.5898580726469e-05,1.0623180491085e-06,5.63819905856814e-05,0.000140612602977603,0.000132180569419339,8.88071673046655e-05,2.39336633924372e-05
"2830","2020-08-06",5.33769817819802e-05,0.000125500781313603,0.00012005062487681,0.00018434161002163,9.26254762164155e-05,1.43293321523646e-05,5.82327869762911e-05,2.19766664312244e-05,0.000110266062484496,9.51203815640148e-05,0.000148408942363268,7.17909930933459e-05,2.03857711588684e-05,0.000210110352935798,0.000254777304411361,1.61240036701968e-06,4.79299864339776e-05,0.000333322576704005,7.08412392718557e-06,8.5898580726469e-05,1.0623180491085e-06,2.52870688178557e-05,5.13661196660599e-05,0.000146769973702168,0.00024130314563185,0.000184045298362211
"2831","2020-08-07",5.33769817819802e-05,0.000125418458134185,0.00012005062487681,0.000156992838298574,9.26254762164155e-05,0.000101399535896548,5.82327869762911e-05,2.19766664312244e-05,0.000110266062484496,6.65485619945294e-05,0.000137958952621852,7.09981045602386e-05,2.03857711588684e-05,5.48538755713378e-05,0.000236843236534764,1.61240036701968e-06,4.79299864339776e-05,0.000239010603300358,4.51117258184011e-05,8.5898580726469e-05,1.0623180491085e-06,0.000140266012151958,5.09886632293485e-05,0.000146769973702168,0.000181523112697693,0.000441915814784275
"2832","2020-08-10",5.7464415252287e-05,0.000142341339722944,0.000120051589139872,0.000384490917984811,1.12189162067785e-05,6.05556886349095e-05,5.77054824170296e-05,2.19766664312244e-05,0.000110266062484496,6.38508394456817e-05,0.000138490075348165,6.69912922222262e-05,1.85270256015804e-05,6.23968223119387e-05,0.000237420445171645,8.99299223048444e-05,4.79299864339776e-05,0.000250338231676319,9.61759842129359e-05,0.000124750135456266,1.68991337442943e-05,0.00013481936392157,7.21290298066829e-06,7.36016521686997e-05,6.55779380115859e-05,0.000425895386319194
"2833","2020-08-11",0.000130128632503064,0.000130519956982338,0.000120051589139872,0.000297972960895435,5.95999809799938e-05,6.11612933034e-05,3.11555775917272e-05,2.19766664312244e-05,0.00010521811210321,6.51488316090033e-05,0.000183686905921122,7.19548872040383e-05,2.83689535449437e-05,5.98677271461032e-05,0.000236835495490912,8.99299223048444e-05,4.79299864339776e-05,0.000247371367836299,9.63691138565133e-05,0.000108736648918798,1.69130787551471e-05,0.000134080555218445,1.4394094566764e-05,7.36016521686997e-05,9.1028028113254e-05,0.00044106628775531
"2834","2020-08-12",0.000122577635156885,0.000117477904694873,0.00011252055142262,0.000297565029114518,5.03393591572234e-07,0.000102933672641868,2.01158916186717e-05,2.19766664312244e-05,0.00010521811210321,3.02409444564177e-05,0.00010897454139726,2.6790129978537e-05,2.23833578390592e-05,7.60001431674813e-05,0.000120702196466709,2.05544773137886e-05,4.79299864339776e-05,0.000247371367836299,0.000150730722312589,7.38920139102992e-06,4.06091403315102e-05,0.000134080555218445,1.88147741247193e-05,7.36016521686997e-05,8.94491991941255e-05,0.00044236784519193
"2835","2020-08-13",0.000122577635156885,0.000129143584599997,8.66197626520139e-05,0.000264390211489978,1.88119548595872e-05,9.53367172401765e-05,1.95456011537486e-05,2.19766664312244e-05,0.000104565869945334,4.66801119337775e-05,0.000109652502743518,6.1266335266714e-05,2.23833578390592e-05,0.000117297485789483,0.000108612152475317,6.91998834712798e-05,5.84979485981453e-05,0.000193018645006055,8.10384112877254e-05,7.38920139102992e-06,4.12922318376597e-05,0.000134080555218445,6.86160501528197e-05,0.000170609732546562,4.68893315484908e-05,0.00044236784519193
"2836","2020-08-14",0.000169007969249727,6.52947877895909e-06,0.000182994185599323,9.32191281435421e-06,6.51718477057607e-05,0.000149160665461304,1.94153246353848e-05,2.19269590658571e-05,8.62167445910994e-05,2.99032310321415e-05,0.000104807332147816,6.1266335266714e-05,2.23833578390592e-05,8.1359539243452e-05,0.000153018319888317,6.91998834712798e-05,5.84979485981453e-05,8.17846088854912e-05,6.73212915631002e-05,3.48539078791817e-05,4.05952430566295e-05,0.000134080555218445,6.86160501528197e-05,0.000170609732546562,4.70514745362879e-05,0.000441719922820297
"2837","2020-08-17",0.000169007969249727,6.73895495878003e-06,0.000182994185599323,2.13219112764693e-05,0.000216246883561157,0.000149871737372024,1.91088528433069e-05,2.19269590658571e-05,0.000128483178066225,1.15204584827957e-05,3.20990094268018e-05,7.39090641973162e-05,3.42760550074557e-05,9.16864895689577e-05,0.00020270575981756,5.2657055549556e-05,1.05817718150598e-05,0.000149373717706329,6.73212915631002e-05,9.07798858645437e-05,4.05952430566295e-05,0,6.19140171569578e-05,0.000130617039327556,4.73330328776111e-05,0.000441719922820297
"2838","2020-08-18",0.000169007969249727,3.17540705877374e-06,0.000180726212262328,4.98977334853563e-05,0.000247160133073243,0.000142294062433781,3.2474418645227e-05,5.01475417706809e-06,0.000128519013690769,0.00015200100657798,3.20990094268018e-05,7.39090641973162e-05,3.42760550074557e-05,9.20479200365633e-05,0.000376483082573572,5.04341338431073e-05,8.19189501855733e-06,0.000219624893780597,6.73212915631002e-05,9.07798858645437e-05,4.48188295161508e-05,0,6.15574629684877e-05,0.000129673603631346,3.17929724721529e-05,0.000441723059236246
